Date,SPY,QQQ,IWM,EFA,VNQ,RF,Mkt-RF,SMB,HML
2024-11-11,-0.007319,-0.014976,0.000974,-0.003242,0.00762,0.000159,-0.007964,0.007506,0.004659
2024-11-12,0.003611,0.004344,0.008668,-0.007931,-0.001809,0.000159,0.003292,0.003213,-0.003142
2024-11-13,0.016106,0.022346,0.009103,0.020512,0.017473,0.000159,0.017067,0.000333,0.001327
2024-11-14,0.015509,0.019071,0.017722,0.010003,0.01555,0.000159,0.016581,-0.001945,-0.002707
2024-11-15,-0.009084,-0.009976,-0.001229,-0.011922,-0.014335,0.000159,-0.007985,0.001619,-0.000173
2024-11-18,-0.010184,-0.0152,-0.011504,-0.004047,-0.020887,0.000159,-0.010568,0.00105,0.000201
2024-11-19,0.011231,0.015769,0.012485,0.015342,0.004505,0.000159,0.012056,0.001156,0.003581
2024-11-20,0.021096,0.030663,0.021918,0.019033,0.017831,0.000159,0.020178,0.003038,-0.003343
2024-11-21,-0.002619,-0.010478,-0.014543,-0.007759,-0.009726,0.000159,-0.003503,-0.005993,0.001442
2024-11-22,0.005174,0.006507,0.01019,-0.005247,0.009618,0.000159,0.003135,0.000772,0.001195
2024-11-25,0.009464,0.010259,0.010624,0.006341,0.021302,0.000159,0.010643,0.000153,0.00122
